Ac-No,Name,sTime,Verify Mod,Machine,Exception
36,36,10/15/2018 17:37,Fingerpint,1,
36,36,10/16/2018 7:57,Fingerpint,1,
36,36,10/16/2018 17:34,Fingerpint,1,
36,36,10/18/2018 8:16,Fingerpint,1,
36,36,10/18/2018 14:25,Fingerpint,1,
36,36,10/18/2018 14:50,Fingerpint,1,
36,36,10/18/2018 17:32,Fingerpint,1,
36,36,10/19/2018 8:14,Fingerpint,1,
36,36,10/19/2018 17:34,Fingerpint,1,
36,36,10/20/2018 8:15,Fingerpint,1,
36,36,10/20/2018 14:08,Fingerpint,1,
37,37,9/22/2018 8:42,Fingerpint,1,
37,37,9/22/2018 13:07,Fingerpint,1,
37,37,9/25/2018 8:22,Fingerpint,1,
37,37,9/25/2018 17:09,Fingerpint,1,
37,37,9/26/2018 8:28,Fingerpint,1,
37,37,9/26/2018 17:13,Fingerpint,1,
37,37,9/27/2018 8:40,Fingerpint,1,
37,37,9/28/2018 17:29,Fingerpint,1,
37,37,9/29/2018 8:21,Fingerpint,1,
37,37,9/29/2018 15:41,Fingerpint,1,
37,37,10/2/2018 8:15,Fingerpint,1,
37,37,10/2/2018 17:05,Fingerpint,1,
37,37,10/3/2018 8:15,Fingerpint,1,
37,37,10/3/2018 17:12,Fingerpint,1,
37,37,10/4/2018 8:43,Fingerpint,1,
37,37,10/5/2018 8:07,Fingerpint,1,
37,37,10/5/2018 8:09,Fingerpint,1,
37,37,10/5/2018 8:13,Fingerpint,1,
37,37,10/5/2018 17:09,Fingerpint,1,
37,37,10/6/2018 8:23,Fingerpint,1,
37,37,10/6/2018 13:25,Fingerpint,1,
37,37,10/8/2018 8:31,Fingerpint,1,
37,37,10/8/2018 17:28,Fingerpint,1,
37,37,10/9/2018 8:04,Fingerpint,1,
37,37,10/9/2018 17:12,Fingerpint,1,
37,37,10/10/2018 8:27,Fingerpint,1,
37,37,10/10/2018 17:14,Fingerpint,1,
37,37,10/11/2018 8:22,Fingerpint,1,
37,37,10/11/2018 17:11,Fingerpint,1,
37,37,10/12/2018 8:27,Fingerpint,1,
37,37,10/12/2018 17:14,Fingerpint,1,
37,37,10/15/2018 8:28,Fingerpint,1,
37,37,10/15/2018 17:21,Fingerpint,1,
37,37,10/20/2018 8:24,Fingerpint,1,
37,37,10/20/2018 13:49,Fingerpint,1,
38,38,9/21/2018 8:12,Fingerpint,1,
38,38,9/21/2018 17:47,Fingerpint,1,
38,38,9/22/2018 8:27,Fingerpint,1,
38,38,9/22/2018 14:46,Fingerpint,1,
38,38,9/25/2018 7:51,Fingerpint,1,
38,38,9/25/2018 17:47,Fingerpint,1,
38,38,9/27/2018 8:24,Fingerpint,1,
38,38,9/29/2018 8:13,Fingerpint,1,
38,38,9/29/2018 16:25,Fingerpint,1,
38,38,10/1/2018 8:25,Fingerpint,1,
38,38,10/1/2018 17:44,Fingerpint,1,
38,38,10/2/2018 8:35,Fingerpint,1,
38,38,10/2/2018 17:35,Fingerpint,1,
38,38,10/3/2018 8:34,Fingerpint,1,
38,38,10/3/2018 17:54,Fingerpint,1,
38,38,10/4/2018 8:09,Fingerpint,1,
38,38,10/4/2018 18:08,Fingerpint,1,
38,38,10/5/2018 8:10,Fingerpint,1,
38,38,10/5/2018 17:45,Fingerpint,1,
38,38,10/6/2018 8:18,Fingerpint,1,
